user_id,days_signup_age,recency_days,frequency_total,session_duration_avg,feature_count_used,device_type,os_type,user_segment,region,dropoff_label,activity_per_day,recency_ratio,feature_use_ratio,engagement_depth_score,dropoff_risk_proxy,device_risk_weight,segment_risk_weight,weighted_risk_proxy
3416.0,318.0,100.0,31.0,12.83,8.0,desktop,windows,free,north,1,0.09717868338557993,0.31347962382445144,0.25,102.64,45.201,0.6,1.0,45.201
3417.0,460.0,93.0,39.0,7.28,1.0,mobile,mac,premium,south,1,0.08459869848156182,0.2017353579175705,0.025,7.28,43.466,1.0,0.3,13.0398
3418.0,642.0,6.0,34.0,5.66,12.0,desktop,linux,premium,west,0,0.05287713841368585,0.00933125972006221,0.34285714285714286,67.92,-11.398000000000001,0.6,0.3,-3.4194000000000004
3419.0,98.0,74.0,21.0,12.26,12.0,desktop,ios,free,west,1,0.21212121212121213,0.7474747474747475,0.5454545454545454,147.12,30.672,0.6,1.0,30.672
3420.0,228.0,73.0,32.0,15.11,3.0,desktop,linux,free,south,1,0.13973799126637554,0.31877729257641924,0.09090909090909091,45.33,30.066999999999997,0.6,1.0,30.066999999999997
3421.0,391.0,65.0,31.0,11.01,1.0,mobile,linux,trial,west,1,0.07908163265306123,0.16581632653061223,0.03125,11.01,27.547,1.0,0.8,22.0376
3422.0,581.0,92.0,34.0,15.59,8.0,mobile,android,free,west,1,0.058419243986254296,0.15807560137457044,0.22857142857142856,124.72,38.82299999999999,1.0,1.0,38.82299999999999
3423.0,450.0,106.0,30.0,14.47,4.0,mobile,windows,free,north,1,0.06651884700665188,0.23503325942350334,0.12903225806451613,57.88,50.15899999999999,1.0,1.0,50.15899999999999
3424.0,297.0,66.0,29.0,16.6,2.0,desktop,ios,free,east,1,0.09731543624161074,0.2214765100671141,0.06666666666666667,33.2,26.57,0.6,1.0,26.57
3425.0,457.0,38.0,34.0,20.69,2.0,desktop,linux,free,west,0,0.07423580786026202,0.08296943231441048,0.05714285714285714,41.38,7.293,0.6,1.0,7.293
3426.0,715.0,117.0,43.0,22.46,10.0,mobile,mac,free,south,1,0.06005586592178771,0.1634078212290503,0.22727272727272727,224.60000000000002,48.712,1.0,1.0,48.712
3427.0,366.0,115.0,35.0,14.93,6.0,mobile,ios,free,west,1,0.09536784741144415,0.3133514986376022,0.16666666666666666,89.58,53.371,1.0,1.0,53.371
3428.0,648.0,82.0,39.0,10.16,11.0,desktop,mac,free,west,1,0.060092449922958396,0.1263482280431433,0.275,111.76,32.001999999999995,0.6,1.0,32.001999999999995
3429.0,575.0,76.0,39.0,12.25,5.0,desktop,linux,trial,north,1,0.06770833333333333,0.13194444444444445,0.125,61.25,30.175000000000004,0.6,0.8,24.140000000000004
3430.0,240.0,12.0,33.0,18.29,9.0,desktop,mac,premium,south,0,0.13692946058091288,0.04979253112033195,0.2647058823529412,164.60999999999999,-10.137,0.6,0.3,-3.0411
3431.0,204.0,48.0,41.0,8.43,4.0,mobile,ios,trial,south,0,0.2,0.23414634146341465,0.09523809523809523,33.72,14.420999999999998,1.0,0.8,11.5368
3432.0,569.0,23.0,29.0,17.79,8.0,tablet,windows,free,south,0,0.05087719298245614,0.04035087719298246,0.26666666666666666,142.32,-1.987000000000001,0.8,1.0,-1.987000000000001
3433.0,175.0,61.0,28.0,11.32,10.0,mobile,linux,premium,east,0,0.1590909090909091,0.3465909090909091,0.3448275862068966,113.2,22.204,1.0,0.3,6.6612
3434.0,265.0,99.0,36.0,12.91,5.0,desktop,android,premium,west,0,0.13533834586466165,0.37218045112781956,0.13513513513513514,64.55,44.527,0.6,0.3,13.3581
3435.0,194.0,26.0,28.0,8.77,13.0,mobile,android,free,east,1,0.14358974358974358,0.13333333333333333,0.4482758620689655,114.00999999999999,0.7689999999999992,1.0,1.0,0.7689999999999992
3436.0,454.0,119.0,30.0,6.71,9.0,mobile,ios,premium,north,1,0.06593406593406594,0.26153846153846155,0.2903225806451613,60.39,58.28699999999999,1.0,0.3,17.486099999999997
3437.0,235.0,15.0,46.0,10.88,3.0,mobile,mac,free,west,0,0.19491525423728814,0.0635593220338983,0.06382978723404255,32.64,-6.964,1.0,1.0,-6.964
3438.0,490.0,11.0,39.0,17.21,13.0,mobile,ios,free,south,0,0.07942973523421588,0.02240325865580448,0.325,223.73000000000002,-13.513000000000002,1.0,1.0,-13.513000000000002
3439.0,684.0,116.0,35.0,9.19,7.0,tablet,windows,free,south,1,0.051094890510948905,0.16934306569343066,0.19444444444444445,64.33,55.293,0.8,1.0,55.293
3440.0,610.0,12.0,36.0,18.45,11.0,desktop,android,free,west,0,0.058919803600654665,0.019639934533551555,0.2972972972972973,202.95,-11.735,0.6,1.0,-11.735
3441.0,693.0,88.0,32.0,9.71,5.0,tablet,mac,premium,west,1,0.04610951008645533,0.12680115273775217,0.15151515151515152,48.550000000000004,39.887,0.8,0.3,11.966099999999999
3442.0,47.0,91.0,37.0,7.73,1.0,desktop,android,free,west,1,0.7708333333333334,1.8958333333333333,0.02631578947368421,7.73,42.631,0.6,1.0,42.631
3443.0,348.0,39.0,34.0,13.01,8.0,mobile,android,trial,west,0,0.09742120343839542,0.11174785100286533,0.22857142857142856,104.08,7.797,1.0,0.8,6.2376000000000005
3444.0,184.0,7.0,31.0,14.72,8.0,desktop,ios,trial,north,0,0.16756756756756758,0.03783783783783784,0.25,117.76,-11.166,0.6,0.8,-8.9328
3445.0,672.0,37.0,39.0,12.75,11.0,desktop,mac,free,north,0,0.05794947994056464,0.0549777117384844,0.275,140.25,4.225,0.6,1.0,4.225
3446.0,528.0,8.0,40.0,12.6,11.0,desktop,linux,trial,south,0,0.07561436672967864,0.015122873345935728,0.2682926829268293,138.6,-13.38,0.6,0.8,-10.704
3447.0,254.0,80.0,35.0,18.41,10.0,mobile,ios,free,west,1,0.13725490196078433,0.3137254901960784,0.2777777777777778,184.1,29.727000000000004,1.0,1.0,29.727000000000004
3448.0,424.0,106.0,29.0,12.38,8.0,mobile,windows,free,south,1,0.06823529411764706,0.24941176470588236,0.26666666666666666,99.04,49.43599999999999,1.0,1.0,49.43599999999999
3449.0,453.0,119.0,43.0,10.12,1.0,desktop,windows,free,south,1,0.0947136563876652,0.2621145374449339,0.022727272727272728,10.12,57.21399999999999,0.6,1.0,57.21399999999999
3450.0,376.0,96.0,32.0,7.47,9.0,desktop,android,premium,west,1,0.08488063660477453,0.2546419098143236,0.2727272727272727,67.23,43.75899999999999,0.6,0.3,13.127699999999997
3451.0,362.0,92.0,34.0,17.09,14.0,mobile,linux,trial,west,0,0.09366391184573003,0.2534435261707989,0.4,239.26,35.97299999999999,1.0,0.8,28.778399999999994
3452.0,68.0,105.0,33.0,10.3,13.0,mobile,linux,trial,east,1,0.4782608695652174,1.5217391304347827,0.38235294117647056,133.9,46.459999999999994,1.0,0.8,37.168
3453.0,346.0,92.0,33.0,10.69,2.0,mobile,mac,free,east,1,0.09510086455331412,0.26512968299711814,0.058823529411764705,21.38,42.943,1.0,1.0,42.943
3454.0,273.0,78.0,44.0,16.21,13.0,desktop,android,trial,south,0,0.16058394160583941,0.2846715328467153,0.28888888888888886,210.73000000000002,25.737,0.6,0.8,20.5896
3455.0,602.0,119.0,38.0,20.22,3.0,mobile,mac,trial,west,1,0.06301824212271974,0.19734660033167495,0.07692307692307693,60.66,54.633999999999986,1.0,0.8,43.70719999999999
3456.0,635.0,38.0,28.0,13.01,2.0,desktop,ios,premium,west,0,0.0440251572327044,0.059748427672955975,0.06896551724137931,26.02,11.097000000000001,0.6,0.3,3.3291000000000004
3457.0,555.0,49.0,22.0,11.45,1.0,mobile,ios,trial,south,1,0.039568345323741004,0.08812949640287769,0.043478260869565216,11.45,20.065,1.0,0.8,16.052000000000003
3458.0,51.0,108.0,42.0,11.98,8.0,mobile,android,free,east,1,0.8076923076923077,2.076923076923077,0.18604651162790697,95.84,47.50599999999999,1.0,1.0,47.50599999999999
3459.0,618.0,37.0,34.0,10.18,3.0,mobile,mac,premium,east,0,0.05492730210016155,0.05977382875605816,0.08571428571428572,30.54,9.445999999999998,1.0,0.3,2.833799999999999
3460.0,307.0,35.0,29.0,10.58,9.0,mobile,linux,trial,east,0,0.09415584415584416,0.11363636363636363,0.3,95.22,6.976000000000001,1.0,0.8,5.580800000000001
3461.0,321.0,18.0,38.0,10.6,7.0,mobile,android,free,south,0,0.11801242236024845,0.055900621118012424,0.1794871794871795,74.2,-4.6800000000000015,1.0,1.0,-4.6800000000000015
3462.0,691.0,33.0,24.0,15.64,12.0,desktop,linux,trial,east,0,0.03468208092485549,0.0476878612716763,0.48,187.68,4.308,0.6,0.8,3.4464
3463.0,637.0,71.0,33.0,11.65,3.0,mobile,windows,free,east,1,0.05172413793103448,0.11128526645768025,0.08823529411764706,34.95,29.655,1.0,1.0,29.655
3464.0,65.0,106.0,36.0,17.44,4.0,mobile,android,trial,south,1,0.5454545454545454,1.606060606060606,0.10810810810810811,69.76,47.767999999999994,1.0,0.8,38.2144
3465.0,281.0,16.0,44.0,11.53,8.0,desktop,android,free,north,0,0.15602836879432624,0.05673758865248227,0.17777777777777778,92.24,-8.059000000000001,0.6,1.0,-8.059000000000001
3466.0,554.0,81.0,41.0,10.53,2.0,mobile,windows,trial,north,1,0.07387387387387387,0.14594594594594595,0.047619047619047616,21.06,34.391000000000005,1.0,0.8,27.512800000000006
3467.0,407.0,91.0,35.0,17.11,7.0,mobile,windows,free,west,1,0.0857843137254902,0.22303921568627452,0.19444444444444445,119.77,37.917,1.0,1.0,37.917
3468.0,210.0,107.0,31.0,12.09,9.0,desktop,android,premium,east,1,0.14691943127962084,0.5071090047393365,0.28125,108.81,49.223,0.6,0.3,14.7669
3469.0,397.0,90.0,40.0,11.49,9.0,mobile,ios,free,south,1,0.10050251256281408,0.22613065326633167,0.21951219512195122,103.41,36.952999999999996,1.0,1.0,36.952999999999996
3470.0,636.0,18.0,28.0,12.13,7.0,mobile,mac,free,south,0,0.04395604395604396,0.0282574568288854,0.2413793103448276,84.91000000000001,-2.6390000000000016,1.0,1.0,-2.6390000000000016
3471.0,186.0,58.0,35.0,17.87,2.0,mobile,linux,free,south,0,0.18716577540106952,0.31016042780748665,0.05555555555555555,35.74,19.888999999999996,1.0,1.0,19.888999999999996
3472.0,552.0,114.0,35.0,13.22,4.0,mobile,mac,free,south,1,0.06329113924050633,0.20614828209764918,0.1111111111111111,52.88,54.08399999999999,1.0,1.0,54.08399999999999
3473.0,544.0,109.0,34.0,17.0,1.0,mobile,windows,trial,south,1,0.062385321100917435,0.2,0.02857142857142857,17.0,51.39999999999999,1.0,0.8,41.12
3474.0,649.0,73.0,37.0,11.06,14.0,desktop,android,free,west,0,0.05692307692307692,0.1123076923076923,0.3684210526315789,154.84,25.631999999999994,0.6,1.0,25.631999999999994
3475.0,238.0,115.0,39.0,16.36,9.0,mobile,windows,free,south,1,0.16317991631799164,0.4811715481171548,0.225,147.24,50.742,1.0,1.0,50.742
3476.0,181.0,80.0,32.0,12.95,5.0,desktop,android,premium,east,1,0.17582417582417584,0.43956043956043955,0.15151515151515152,64.75,34.115,0.6,0.3,10.2345
3477.0,413.0,7.0,27.0,15.53,5.0,desktop,windows,free,south,0,0.06521739130434782,0.016908212560386472,0.17857142857142858,77.64999999999999,-9.209,0.6,1.0,-9.209
3478.0,401.0,109.0,40.0,15.87,1.0,mobile,linux,free,west,1,0.09950248756218906,0.27114427860696516,0.024390243902439025,15.87,50.239,1.0,1.0,50.239
3479.0,316.0,20.0,28.0,8.23,7.0,mobile,ios,free,north,0,0.08832807570977919,0.06309148264984227,0.2413793103448276,57.61,-0.26900000000000013,1.0,1.0,-0.26900000000000013
3480.0,575.0,45.0,34.0,12.29,1.0,mobile,windows,premium,west,1,0.059027777777777776,0.078125,0.02857142857142857,12.29,14.413,1.0,0.3,4.3239
3481.0,589.0,28.0,35.0,15.83,10.0,mobile,linux,free,north,0,0.059322033898305086,0.04745762711864407,0.2777777777777778,158.3,-0.698999999999999,1.0,1.0,-0.698999999999999
3482.0,201.0,86.0,31.0,16.47,3.0,tablet,mac,free,south,1,0.15346534653465346,0.42574257425742573,0.09375,49.41,37.708999999999996,0.8,1.0,37.708999999999996
3483.0,586.0,3.0,30.0,17.01,2.0,mobile,android,free,east,0,0.05110732538330494,0.005110732538330494,0.06451612903225806,34.02,-11.603000000000002,1.0,1.0,-11.603000000000002
3484.0,191.0,76.0,29.0,12.42,2.0,mobile,ios,trial,east,1,0.15104166666666666,0.3958333333333333,0.06666666666666667,24.84,33.824000000000005,1.0,0.8,27.059200000000004
3485.0,315.0,103.0,34.0,18.16,1.0,mobile,android,free,north,1,0.10759493670886076,0.3259493670886076,0.02857142857142857,18.16,47.452,1.0,1.0,47.452
3486.0,49.0,94.0,27.0,9.37,6.0,desktop,ios,premium,east,1,0.54,1.88,0.21428571428571427,56.22,44.439,0.6,0.3,13.3317
3487.0,268.0,36.0,40.0,6.02,1.0,mobile,windows,free,north,1,0.14869888475836432,0.13382899628252787,0.024390243902439025,6.02,9.393999999999998,1.0,1.0,9.393999999999998
3488.0,700.0,107.0,29.0,10.89,2.0,mobile,mac,trial,north,1,0.04136947218259629,0.15263908701854492,0.06666666666666667,21.78,52.883,1.0,0.8,42.306400000000004
3489.0,339.0,43.0,26.0,16.78,4.0,mobile,ios,free,south,0,0.07647058823529412,0.1264705882352941,0.14814814814814814,67.12,12.666000000000002,1.0,1.0,12.666000000000002
3490.0,527.0,81.0,43.0,7.66,8.0,tablet,windows,premium,east,1,0.08143939393939394,0.1534090909090909,0.18181818181818182,61.28,32.352,0.8,0.3,9.705599999999999
3491.0,105.0,60.0,28.0,6.12,4.0,mobile,mac,free,east,1,0.2641509433962264,0.5660377358490566,0.13793103448275862,24.48,25.564,1.0,1.0,25.564
3492.0,474.0,8.0,32.0,5.12,6.0,mobile,mac,free,south,0,0.06736842105263158,0.016842105263157894,0.18181818181818182,30.72,-7.136000000000001,1.0,1.0,-7.136000000000001
3493.0,290.0,0.0,32.0,14.94,7.0,desktop,windows,free,north,0,0.10996563573883161,0.0,0.21212121212121213,104.58,-15.282,0.6,1.0,-15.282
3494.0,550.0,21.0,33.0,6.21,9.0,desktop,linux,free,north,0,0.05989110707803993,0.038112522686025406,0.2647058823529412,55.89,-1.1130000000000004,0.6,1.0,-1.1130000000000004
3495.0,679.0,112.0,35.0,14.2,1.0,mobile,linux,free,south,1,0.051470588235294115,0.16470588235294117,0.027777777777777776,14.2,53.790000000000006,1.0,1.0,53.790000000000006
3496.0,402.0,114.0,41.0,10.69,14.0,tablet,mac,free,west,1,0.10173697270471464,0.28287841191067,0.3333333333333333,149.66,49.34299999999999,0.8,1.0,49.34299999999999
3497.0,101.0,49.0,39.0,8.92,2.0,mobile,linux,free,west,0,0.38235294117647056,0.4803921568627451,0.05,17.84,16.174,1.0,1.0,16.174
3498.0,363.0,116.0,36.0,8.01,14.0,desktop,android,free,south,1,0.0989010989010989,0.31868131868131866,0.3783783783783784,112.14,52.596999999999994,0.6,1.0,52.596999999999994
3499.0,116.0,5.0,35.0,12.83,4.0,desktop,mac,free,north,0,0.29914529914529914,0.042735042735042736,0.1111111111111111,51.32,-11.199,0.6,1.0,-11.199
3500.0,344.0,116.0,34.0,8.98,6.0,mobile,linux,free,south,1,0.09855072463768116,0.336231884057971,0.17142857142857143,53.88,56.00599999999999,1.0,1.0,56.00599999999999
3501.0,72.0,27.0,36.0,11.98,1.0,mobile,windows,free,south,0,0.4931506849315068,0.3698630136986301,0.02702702702702703,11.98,3.2059999999999995,1.0,1.0,3.2059999999999995
3502.0,478.0,4.0,26.0,13.61,6.0,mobile,windows,premium,east,0,0.054279749478079335,0.008350730688935281,0.2222222222222222,81.66,-10.583,1.0,0.3,-3.1749
3503.0,247.0,90.0,39.0,14.45,13.0,mobile,android,free,east,0,0.15725806451612903,0.3629032258064516,0.325,187.85,34.714999999999996,1.0,1.0,34.714999999999996
3504.0,171.0,45.0,42.0,15.74,10.0,mobile,linux,trial,south,0,0.2441860465116279,0.2616279069767442,0.23255813953488372,157.4,7.7780000000000005,1.0,0.8,6.2224
3505.0,42.0,35.0,27.0,12.66,9.0,tablet,mac,free,east,0,0.627906976744186,0.813953488372093,0.32142857142857145,113.94,6.852,0.8,1.0,6.852
3506.0,651.0,91.0,34.0,7.8,6.0,mobile,ios,free,west,1,0.05214723926380368,0.13957055214723926,0.17142857142857143,46.8,41.36000000000001,1.0,1.0,41.36000000000001
3507.0,616.0,39.0,31.0,13.86,13.0,mobile,linux,premium,south,0,0.050243111831442464,0.06320907617504051,0.40625,180.18,6.291999999999999,1.0,0.3,1.8875999999999995
3508.0,598.0,90.0,36.0,14.62,11.0,mobile,android,trial,north,0,0.06010016694490818,0.15025041736227046,0.2972972972972973,160.82,36.214000000000006,1.0,0.8,28.971200000000007
3509.0,70.0,23.0,31.0,11.27,4.0,mobile,windows,trial,west,0,0.43661971830985913,0.323943661971831,0.125,45.08,1.068999999999999,1.0,0.8,0.8551999999999993
3510.0,274.0,10.0,32.0,10.85,9.0,mobile,linux,free,west,0,0.11636363636363636,0.03636363636363636,0.2727272727272727,97.64999999999999,-8.855,1.0,1.0,-8.855
3511.0,709.0,38.0,27.0,21.9,6.0,tablet,linux,trial,east,0,0.038028169014084505,0.05352112676056338,0.21428571428571427,131.39999999999998,7.08,0.8,0.8,5.664000000000001
3512.0,435.0,73.0,36.0,6.83,3.0,mobile,windows,premium,north,1,0.08256880733944955,0.16743119266055045,0.08108108108108109,20.490000000000002,31.551,1.0,0.3,9.4653
3513.0,119.0,26.0,35.0,13.97,10.0,mobile,android,free,west,0,0.2916666666666667,0.21666666666666667,0.2777777777777778,139.70000000000002,-1.3410000000000002,1.0,1.0,-1.3410000000000002
3514.0,128.0,17.0,42.0,16.18,6.0,mobile,linux,free,north,0,0.32558139534883723,0.13178294573643412,0.13953488372093023,97.08,-7.554000000000001,1.0,1.0,-7.554000000000001
3515.0,214.0,89.0,41.0,10.63,2.0,mobile,android,premium,west,1,0.19069767441860466,0.413953488372093,0.047619047619047616,21.26,39.161,1.0,0.3,11.7483
3516.0,710.0,59.0,35.0,11.33,13.0,mobile,windows,free,north,0,0.04922644163150492,0.0829817158931083,0.3611111111111111,147.29,18.051,1.0,1.0,18.051
3517.0,148.0,51.0,29.0,10.39,9.0,mobile,linux,free,north,1,0.19463087248322147,0.3422818791946309,0.3,93.51,16.632999999999996,1.0,1.0,16.632999999999996
3518.0,662.0,28.0,24.0,12.0,8.0,mobile,mac,free,south,0,0.03619909502262444,0.042232277526395176,0.32,96.0,4.000000000000001,1.0,1.0,4.000000000000001
3519.0,504.0,2.0,36.0,15.6,14.0,mobile,windows,free,south,0,0.07128712871287128,0.0039603960396039604,0.3783783783783784,218.4,-18.080000000000002,1.0,1.0,-18.080000000000002
3520.0,675.0,6.0,31.0,11.21,10.0,mobile,windows,free,west,0,0.04585798816568047,0.008875739644970414,0.3125,112.10000000000001,-11.513,1.0,1.0,-11.513
3521.0,608.0,81.0,33.0,22.846250000000005,14.0,desktop,android,free,north,0,0.054187192118226604,0.1330049261083744,0.4117647058823529,319.8475000000001,27.896124999999998,0.6,1.0,27.896124999999998
3522.0,262.0,9.0,33.0,10.19,10.0,desktop,android,free,north,0,0.12547528517110265,0.034220532319391636,0.29411764705882354,101.89999999999999,-9.907,0.6,1.0,-9.907
3523.0,609.0,29.0,32.0,17.51,3.0,mobile,ios,free,east,0,0.05245901639344262,0.047540983606557376,0.09090909090909091,52.53,2.9469999999999983,1.0,1.0,2.9469999999999983
3524.0,148.0,109.0,46.0,14.18,7.0,desktop,windows,free,east,1,0.3087248322147651,0.7315436241610739,0.14893617021276595,99.25999999999999,46.846,0.6,1.0,46.846
3525.0,233.0,41.0,31.0,12.43,8.0,mobile,windows,trial,west,0,0.13247863247863248,0.1752136752136752,0.25,99.44,9.921,1.0,0.8,7.9368
3526.0,178.0,89.0,30.0,17.88,5.0,mobile,mac,trial,south,1,0.16759776536312848,0.4972067039106145,0.16129032258064516,89.39999999999999,38.536,1.0,0.8,30.8288
3527.0,123.0,41.0,30.0,5.6,5.0,desktop,windows,free,east,1,0.24193548387096775,0.33064516129032256,0.16129032258064516,28.0,13.419999999999998,0.6,1.0,13.419999999999998
3528.0,93.0,111.0,42.0,13.7,9.0,desktop,windows,free,north,1,0.44680851063829785,1.1808510638297873,0.20930232558139536,123.3,48.38999999999999,0.6,1.0,48.38999999999999
3529.0,161.0,98.0,29.0,9.13,6.0,mobile,ios,premium,south,1,0.17901234567901234,0.6049382716049383,0.2,54.78,46.411,1.0,0.3,13.9233
3530.0,114.0,56.0,30.0,10.26,2.0,mobile,mac,free,south,1,0.2608695652173913,0.48695652173913045,0.06451612903225806,20.52,22.222,1.0,1.0,22.222
3531.0,296.0,82.0,40.0,10.07,9.0,mobile,windows,premium,east,0,0.13468013468013468,0.2760942760942761,0.21951219512195122,90.63,32.57899999999999,1.0,0.3,9.773699999999998
3532.0,79.0,49.0,24.0,8.14,9.0,mobile,windows,premium,west,0,0.3,0.6125,0.36,73.26,17.357999999999997,1.0,0.3,5.207399999999999
3533.0,72.0,113.0,28.0,5.39,12.0,mobile,ios,free,south,1,0.3835616438356164,1.547945205479452,0.41379310344827586,64.67999999999999,54.382999999999996,1.0,1.0,54.382999999999996
3534.0,722.0,43.0,44.0,13.56,2.0,desktop,ios,free,east,0,0.06085753803596127,0.059474412171507604,0.044444444444444446,27.12,9.932,0.6,1.0,9.932
3535.0,91.0,100.0,37.0,11.74,7.0,mobile,windows,free,north,1,0.40217391304347827,1.0869565217391304,0.18421052631578946,82.18,44.428000000000004,1.0,1.0,44.428000000000004
3536.0,81.0,73.0,39.0,10.8,13.0,desktop,ios,free,south,0,0.47560975609756095,0.8902439024390244,0.325,140.4,25.609999999999996,0.6,1.0,25.609999999999996
3537.0,51.0,77.0,44.0,15.04,4.0,tablet,ios,trial,north,0,0.8461538461538461,1.4807692307692308,0.08888888888888889,60.16,29.087999999999994,0.8,0.8,23.270399999999995
3538.0,122.0,42.0,22.0,13.81,11.0,mobile,ios,free,south,0,0.17886178861788618,0.34146341463414637,0.4782608695652174,151.91,11.156999999999998,1.0,1.0,11.156999999999998
3539.0,399.0,99.0,34.0,10.93,5.0,mobile,ios,premium,west,1,0.085,0.2475,0.14285714285714285,54.65,45.620999999999995,1.0,0.3,13.686299999999997
3540.0,609.0,89.0,41.0,22.846250000000005,3.0,mobile,ios,trial,east,0,0.06721311475409836,0.14590163934426228,0.07142857142857142,68.53875000000002,35.096124999999994,1.0,0.8,28.076899999999995
3541.0,544.0,97.0,43.0,16.07,10.0,desktop,ios,premium,west,0,0.07889908256880734,0.1779816513761468,0.22727272727272727,160.7,38.629,0.6,0.3,11.5887
3542.0,436.0,96.0,31.0,21.78,11.0,desktop,windows,free,north,0,0.07093821510297482,0.21967963386727687,0.34375,239.58,38.916,0.6,1.0,38.916
3543.0,89.0,18.0,35.0,10.34,13.0,desktop,linux,free,south,0,0.3888888888888889,0.2,0.3611111111111111,134.42,-6.252000000000001,0.6,1.0,-6.252000000000001
3544.0,572.0,105.0,32.0,13.0,11.0,mobile,mac,free,north,1,0.055846422338568937,0.18324607329842932,0.3333333333333333,143.0,46.7,1.0,1.0,46.7
3545.0,56.0,101.0,42.0,7.05,5.0,desktop,ios,trial,south,1,0.7368421052631579,1.7719298245614035,0.11627906976744186,35.25,45.98499999999999,0.6,0.8,36.788
